Transaction_date,Product,Price,Payment_Type,Name,City,Country,Account_Created,Last_Login,Longitude,Latitude,US Zip,Price Squared
01/09/2009 15:32,   Product1,   1200,   Diners,   Nicole,   Basingstoke,   United Kingdom,   1/7/2009 12:31,   1/17/2009 12:03,   -1.0833333,   51.2666667,   , 1440000
01/18/2009 11:34,   Product2,   3600,   Visa,   Cheryl,   New Malden,   United Kingdom,   10/28/05 14:57,   1/18/2009 10:27,   -0.25,   51.4166667,   , 12960000
01/18/2009 04:38,   Product1,   1200,   Visa,   Doug,   Bishop Auckland,   United Kingdom,   12/28/07 13:39,   1/18/2009 11:58,   -1.6666667,   54.65,   , 1440000
01/19/2009 11:12,   Product1,   1200,   Visa,   Melissa,   Aberdeen,   United Kingdom,   8/27/08 8:22,   1/20/2009 00:35,   -2.1,   57.1333333,   , 1440000
01/20/2009 03:11,   Product1,   1200,   Visa,   Randy,   Wigan,   United Kingdom,   1/20/2009 03:02,   1/20/2009 03:06,   -2.6166667,   53.5333333,   , 1440000
01/20/2009 05:50,   Product1,   1200,   Visa,   Jessica,   Abbey Town,   United Kingdom,   1/20/2009 04:23,   1/20/2009 07:46,   -3.2833333,   54.8333333,   , 1440000
01/03/2009 08:29,   Product1,   1200,   Visa,   Genevieve,   Milton Keynes,   United Kingdom,   10/10/08 1:26,   1/20/2009 11:31,   -0.7,   52.0333333,   , 1440000
01/21/2009 02:15,   Product1,   1200,   Visa,   Kevin,   London,   United Kingdom,   1/8/2009 02:50,   1/22/2009 13:46,   0.14559,   51.52721,   , 1440000
01/06/2009 04:18,   Product1,   1200,   Visa,   Lina,   Edinburgh,   United Kingdom,   1/6/2009 03:38,   1/23/2009 03:22,   -3.2,   55.95,   , 1440000
01/14/2009 03:09,   Product1,   1200,   Mastercard,   Angela,   Newburgh,   United Kingdom,   4/25/07 5:08,   1/24/2009 02:12,   -3.25,   56.3333333,   , 1440000
01/24/2009 09:01,   Product2,   3600,   Visa,   Barbara,   Kirriemuir,   United Kingdom,   1/24/2009 08:02,   1/24/2009 08:02,   -3,   56.6666667,   , 12960000
01/11/2009 07:10,   Product2,   3600,   Visa,   LAURIE,   Guildford,   United Kingdom,   3/7/06 5:47,   1/24/2009 14:54,   -0.5666667,   51.2166667,   , 12960000
01/11/2009 15:59,   Product1,   1200,   Visa,   kirsten,   Bishops Stortford,   United Kingdom,   1/17/06 8:51,   1/25/2009 03:03,   0.1666667,   51.8666667,   , 1440000
01/01/2009 09:21,   Product1,   1200,   Diners,   Babs,   Blackpool,   United Kingdom,   1/1/2009 08:05,   1/25/2009 10:52,   -3.05,   53.8166667,   , 1440000
01/11/2009 11:36,   Product1,   1200,   Mastercard,   Hollyn,   London,   United Kingdom,   10/14/08 14:23,   1/25/2009 11:16,   -0.08895,   51.51334,   , 1440000
01/07/2009 04:45,   Product1,   1200,   Amex,   Jeremy,   London,   United Kingdom,   1/7/2009 04:30,   1/26/2009 08:01,   0.14559,   51.52721,   , 1440000
01/26/2009 08:58,   Product1,   1200,   Diners,   Miss,   London,   United Kingdom,   1/26/2009 08:46,   1/26/2009 11:14,   0.14559,   51.52721,   , 1440000
01/05/2009 05:33,   Product1,   1200,   Mastercard,   Kim,   London,   United Kingdom,   12/8/05 13:22,   1/27/2009 04:49,   0.14559,   51.52721,   , 1440000
01/27/2009 05:10,   Product1,   1200,   Visa,   anissa,   Slough,   United Kingdom,   1/15/2009 10:07,   1/27/2009 04:51,   -0.5833333,   51.5,   , 1440000
01/02/2009 15:18,   Product1,   1200,   Diners,   Brenda,   Saffron Walden,   United Kingdom,   9/1/04 2:08,   1/28/2009 01:26,   0.25,   52.0166667,   , 1440000
01/28/2009 07:07,   Product1,   1200,   Visa,   Kevin,   Berkeswell,   United Kingdom,   1/28/2009 06:57,   1/28/2009 07:18,   -1.6333333,   52.4,   , 1440000
01/24/2009 04:01,   Product1,   1200,   Visa,   breon,   Leighton Buzzard,   United Kingdom,   1/7/06 10:56,   1/28/2009 10:12,   -0.65,   51.9166667,   , 1440000
01/02/2009 05:14,   Product1,   1200,   Visa,   Dr. Donald,   Stockton-on-Tees,   United Kingdom,   1/1/05 6:03,   1/28/2009 11:07,   -1.4166667,   54.5833333,   , 1440000
01/13/2009 08:20,   Product1,   1200,   Mastercard,   Zane,   Warlingham,   United Kingdom,   3/4/05 5:51,   1/29/2009 03:25,   -0.05,   51.3,   , 1440000
01/13/2009 11:31,   Product1,   1200,   Visa,   Anett,   Gosport,   United Kingdom,   1/9/2009 11:30,   1/29/2009 12:48,   -1.1333333,   50.8,   , 1440000
01/05/2009 11:21,   Product1,   1200,   Visa,   pirunkit,   Petworth,   United Kingdom,   1/5/2009 05:46,   1/30/2009 05:54,   -0.6,   50.9833333,   , 1440000
01/31/2009 09:12,   Product1,   1200,   Visa,   Nanci,   Reading,   United Kingdom,   8/28/08 10:22,   1/31/2009 09:08,   -1,   51.4333333,   , 1440000
01/31/2009 09:00,   Product1,   1200,   Visa,   ciara and mike,   London,   United Kingdom,   1/31/2009 08:32,   1/31/2009 10:07,   -0.08895,   51.51334,   , 1440000
01/22/2009 12:32,   Product1,   1200,   Mastercard,   Tejal,   London,   United Kingdom,   1/2/08 9:51,   1/31/2009 14:43,   0.14559,   51.52721,   , 1440000
01/26/2009 04:53,   Product1,   1200,   Visa,   Gerardo,   London,   United Kingdom,   1/26/2009 04:12,   2/1/2009 09:48,   0.14559,   51.52721,   , 1440000
01/09/2009 03:38,   Product1,   1200,   Visa,   Ravinder,   Lurgan,   United Kingdom,   6/3/08 4:22,   2/1/2009 11:53,   -6.3333333,   54.4666667,   , 1440000
01/05/2009 13:07,   Product1,   1200,   Visa,   Amanda,   Shenfield,   United Kingdom,   1/2/2009 14:27,   2/1/2009 22:27,   0.3166667,   51.6166667,   , 1440000
01/15/2009 15:26,   Product1,   1200,   Visa,   Sarah,   Bolton,   United Kingdom,   1/15/2009 08:16,   2/2/2009 00:53,   -2.4333333,   53.5833333,   , 1440000
01/08/2009 08:11,   Product1,   1200,   Diners,   Karin,   High Wycombe,   United Kingdom,   1/8/2009 07:00,   2/3/2009 01:54,   -0.7666667,   51.6333333,   , 1440000
01/24/2009 10:23,   Product1,   1200,   Visa,   DD,   York,   United Kingdom,   8/19/08 12:58,   2/3/2009 12:57,   -1.0833333,   53.9666667,   , 1440000
01/01/2009 16:00,   Product1,   1200,   Visa,   Toni,   Bolton,   United Kingdom,   10/7/08 15:19,   2/3/2009 16:45,   -2.4333333,   53.5833333,   , 1440000
01/16/2009 12:47,   Product1,   1200,   Visa,   Luc1nda,   London,   United Kingdom,   12/12/04 15:18,   2/4/2009 02:13,   0.14559,   51.52721,   , 1440000
01/02/2009 07:47,   Product1,   1200,   Diners,   Naseer,   London,   United Kingdom,   12/8/08 6:45,   2/4/2009 08:50,   -0.1166667,   51.5,   , 1440000
01/10/2009 08:13,   Product1,   1200,   Mastercard,   Eleanor,   Edinburgh,   United Kingdom,   7/31/08 22:34,   2/4/2009 13:08,   -3.2,   55.95,   , 1440000
01/27/2009 02:32,   Product1,   1200,   Visa,   Glenn,   Perth,   United Kingdom,   6/27/06 9:12,   2/5/2009 03:15,   -3.4333333,   56.4,   , 1440000
01/18/2009 13:36,   Product1,   1200,   Amex,   Family in,   London,   United Kingdom,   4/23/05 9:46,   2/5/2009 03:17,   -0.08895,   51.51334,   , 1440000
01/18/2009 11:42,   Product1,   1200,   Visa,   Jodi,   Sutton Valence,   United Kingdom,   11/17/08 10:30,   2/5/2009 06:21,   0.5833333,   51.2,   , 1440000
01/30/2009 11:56,   Product1,   1200,   Mastercard,   Whitney,   Dumbleton,   United Kingdom,   7/31/08 13:46,   2/6/2009 00:04,   -1.9666667,   52.0166667,   , 1440000
01/14/2009 01:28,   Product1,   1200,   Mastercard,   Sabine,   Milton Keynes,   United Kingdom,   6/24/06 15:10,   2/7/2009 00:26,   -0.7,   52.0333333,   , 1440000
01/05/2009 15:23,   Product1,   1200,   Visa,   maggie,   Stockton,   United Kingdom,   6/12/08 10:59,   2/7/2009 11:08,   -2.7,   52.25,   , 1440000
01/24/2009 07:18,   Product2,   3600,   Visa,   Kathryn,   Kirriemuir,   United Kingdom,   1/23/2009 10:31,   2/8/2009 02:52,   -3,   56.6666667,   , 12960000
01/14/2009 12:33,   Product1,   1200,   Visa,   SUSAN,   Oxford,   United Kingdom,   9/11/08 23:23,   2/8/2009 23:00,   -1.25,   51.75,   , 1440000
01/01/2009 12:42,   Product1,   1200,   Visa,   ashton,   Exeter,   United Kingdom,   12/15/08 1:16,   2/9/2009 02:52,   -3.5333333,   50.7,   , 1440000
01/15/2009 05:11,   Product2,   3600,   Visa,   Pam,   London,   United Kingdom,   7/11/06 12:43,   2/9/2009 04:42,   0.14559,   51.52721,   , 12960000
01/19/2009 10:13,   Product2,   3600,   Mastercard,   Pavel,   London,   United Kingdom,   2/28/06 5:35,   2/9/2009 06:57,   -0.08895,   51.51334,   , 12960000
01/08/2009 03:29,   Product1,   1200,   Visa,   amanda,   Liverpool,   United Kingdom,   12/22/08 1:41,   2/9/2009 14:06,   -3,   53.4166667,   , 1440000
01/07/2009 13:28,   Product1,   1200,   Visa,   Elizabeth,   Calne,   United Kingdom,   1/4/2009 13:07,   2/10/2009 12:39,   -2,   51.4333333,   , 1440000
01/02/2009 14:14,   Product1,   1200,   Diners,   Aaron,   Reading,   United Kingdom,   11/16/08 15:49,   2/10/2009 16:38,   -1,   51.4333333,   , 1440000
01/28/2009 16:17,   Product1,   1200,   Mastercard,   Zoe,   Coventry,   United Kingdom,   1/28/2009 15:59,   2/10/2009 19:55,   -1.55,   52.4166667,   , 1440000
01/04/2009 12:53,   Product1,   1200,   Diners,   Kayla,   Leamington Spa,   United Kingdom,   12/11/08 7:35,   2/11/2009 00:04,   -1.5333333,   52.3,   , 1440000
01/08/2009 02:46,   Product1,   1200,   Mastercard,   Ken,   Sidcup,   United Kingdom,   11/26/07 16:44,   2/11/2009 11:00,   0.1166667,   51.4166667,   , 1440000
01/04/2009 04:05,   Product1,   1200,   Mastercard,   Samantha,   Watford,   United Kingdom,   12/31/08 8:33,   2/12/2009 12:29,   -0.4,   51.6666667,   , 1440000
01/19/2009 06:50,   Product1,   1200,   Visa,   Erika,   Redruth,   United Kingdom,   1/6/2009 13:29,   2/13/2009 04:27,   -5.2333333,   50.2333333,   , 1440000
01/13/2009 13:36,   Product1,   1200,   Visa,   Louise,   London,   United Kingdom,   5/16/06 9:10,   2/13/2009 06:41,   0.14559,   51.52721,   , 1440000
01/20/2009 05:53,   Product1,   1200,   Diners,   Ashlee,   Oxford,   United Kingdom,   1/14/2009 04:35,   2/13/2009 14:15,   -1.25,   51.75,   , 1440000
01/09/2009 14:55,   Product1,   1200,   Visa,   John,   Banbury,   United Kingdom,   1/8/2009 16:23,   2/14/2009 07:27,   -1.3333333,   52.05,   , 1440000
01/27/2009 03:19,   Product1,   1200,   Mastercard,   Astrid,   Canterbury,   United Kingdom,   1/27/2009 01:01,   2/14/2009 13:35,   1.0833333,   51.2666667,   , 1440000
01/22/2009 05:39,   Product2,   3600,   Visa,   Eman,   Penclawdd,   United Kingdom,   1/14/2009 13:33,   2/15/2009 08:34,   -4.1,   51.6333333,   , 12960000
01/22/2009 09:48,   Product2,   3600,   Mastercard,   Jyoti,   Tunbridge Wells,   United Kingdom,   1/8/08 14:37,   2/15/2009 13:36,   0.2833333,   51.1333333,   , 12960000
01/02/2009 07:03,   Product1,   1200,   Visa,   gail,   London,   United Kingdom,   5/24/08 11:10,   2/15/2009 16:04,   0.14559,   51.52721,   , 1440000
01/02/2009 05:33,   Product1,   1200,   Visa,   Mike,   Aberdeen,   United Kingdom,   10/18/04 4:53,   2/16/2009 11:12,   -2.1,   57.1333333,   , 1440000
01/25/2009 07:29,   Product1,   1200,   Diners,   Howard,   Worcester,   United Kingdom,   1/22/2009 14:02,   2/17/2009 03:00,   -2.2,   52.2,   , 1440000
01/29/2009 23:48,   Product1,   1200,   Visa,   Matt,   Leicester,   United Kingdom,   11/15/08 6:49,   2/17/2009 05:47,   -1.1333333,   52.6333333,   , 1440000
01/11/2009 04:34,   Product1,   1200,   Visa,   William,   Chalfont Saint Peter,   United Kingdom,   4/26/06 10:12,   2/19/2009 21:38,   -0.55,   51.6,   , 1440000
01/17/2009 06:39,   Product1,   1200,   Diners,   Tatjana and Martin,   Birmingham,   United Kingdom,   1/12/08 7:00,   2/19/2009 23:30,   -1.9166667,   52.4666667,   , 1440000
01/25/2009 08:48,   Product1,   1200,   Mastercard,   Malinda,   Oxford,   United Kingdom,   4/5/08 13:20,   2/21/2009 01:36,   -1.25,   51.75,   , 1440000
01/24/2009 13:38,   Product1,   1200,   Mastercard,   Cathy,   Kidderminster,   United Kingdom,   12/22/08 3:57,   2/22/2009 00:00,   -2.25,   52.3833333,   , 1440000
01/12/2009 13:41,   Product1,   1200,   Amex,   dia,   Claygate,   United Kingdom,   8/19/07 15:23,   2/22/2009 03:51,   -0.35,   51.35,   , 1440000
01/31/2009 07:13,   Product1,   1200,   Amex,   Sean,   London,   United Kingdom,   1/3/08 14:59,   2/22/2009 07:12,   0.14559,   51.52721,   , 1440000
01/21/2009 02:07,   Product1,   1200,   Mastercard,   Caroline and Jonathan,   Chichester,   United Kingdom,   2/14/06 14:43,   2/24/2009 03:29,   -0.7833333,   50.8333333,   , 1440000
01/04/2009 14:27,   Product1,   1200,   Visa,   Carole,   Cardiff,   United Kingdom,   12/14/05 10:47,   2/24/2009 07:30,   -3.2,   51.5,   , 1440000
01/05/2009 15:15,   Product1,   1200,   Amex,   Amy,   Ashford,   United Kingdom,   8/18/05 2:04,   2/24/2009 10:35,   0.8833333,   51.1333333,   , 1440000
01/25/2009 09:27,   Product1,   1200,   Visa,   erin,   London,   United Kingdom,   9/4/06 14:35,   2/24/2009 13:37,   0.14559,   51.52721,   , 1440000
01/07/2009 09:54,   Product1,   1200,   Visa,   Julie,   Ashford,   United Kingdom,   1/7/2009 09:17,   2/25/2009 10:18,   -4.1,   51.1,   , 1440000
01/15/2009 11:45,   Product1,   1200,   Diners,   Simone,   Watford,   United Kingdom,   9/4/08 3:01,   2/25/2009 15:21,   -0.4,   51.6666667,   , 1440000
01/19/2009 05:56,   Product1,   1200,   Visa,   Allison,   Edinburgh,   United Kingdom,   7/27/08 11:58,   2/27/2009 14:35,   -3.2,   55.95,   , 1440000
01/04/2009 09:28,   Product1,   1200,   Visa,   Jen,   Maidstone,   United Kingdom,   7/18/05 14:17,   2/28/2009 02:28,   0.5166667,   51.2666667,   , 1440000
01/02/2009 04:34,   Product1,   1200,   Visa,   gladys,   Saint Albans,   United Kingdom,   1/10/06 4:20,   2/28/2009 03:43,   -0.3333333,   51.75,   , 1440000
01/27/2009 02:57,   Product1,   1200,   Visa,   Rosemary,   Cobham,   United Kingdom,   1/27/2009 02:50,   2/28/2009 09:22,   0.4,   51.3833333,   , 1440000
01/19/2009 04:55,   Product1,   1200,   Visa,   Alyssa,   Brighton,   United Kingdom,   2/19/08 9:27,   2/28/2009 10:06,   -0.15,   50.8333333,   , 1440000
01/20/2009 10:42,   Product2,   3600,   Diners,   esther,   Huddersfield,   United Kingdom,   1/20/2009 09:15,   3/1/2009 03:29,   -1.7833333,   53.65,   , 12960000
01/22/2009 14:25,   Product1,   1200,   Visa,   Hans-Joerg,   Belfast,   United Kingdom,   11/10/08 12:15,   3/1/2009 03:37,   -5.9333333,   54.5833333,   , 1440000
01/08/2009 11:55,   Product1,   1200,   Diners,   julie,   Haverhill,   United Kingdom,   11/29/06 13:31,   3/1/2009 07:28,   0.4333333,   52.0833333,   , 1440000
01/14/2009 11:19,   Product1,   1200,   Visa,   Jennifer,   Jumeira,   United Arab Emirates,   1/14/2009 10:44,   1/14/2009 21:26,   55.2477778,   25.2097222,   , 1440000
01/17/2009 09:49,   Product1,   1200,   Diners,   Kathrin,   Abu Dhabi,   United Arab Emirates,   2/27/08 20:02,   1/30/2009 08:45,   54.3666667,   24.4666667,   , 1440000
01/10/2009 07:55,   Product1,   1200,   Visa,   Laura,   Jumeira,   United Arab Emirates,   1/7/2009 09:47,   2/1/2009 10:18,   55.2477778,   25.2097222,   , 1440000
01/25/2009 02:46,   Product2,   3600,   Visa,   Family,   Dubai,   United Arab Emirates,   1/8/2009 01:19,   2/8/2009 02:06,   55.28,   25.2522222,   , 12960000
01/17/2009 20:46,   Product2,   3600,   Visa,   Michelle,   Dubai,   United Arab Emirates,   4/13/08 2:36,   2/8/2009 02:12,   55.28,   25.2522222,   , 12960000
01/20/2009 20:09,   Product1,   1200,   Visa,   Jeannette,   Dubai,   United Arab Emirates,   1/18/2009 09:58,   2/23/2009 07:01,   55.28,   25.2522222,   , 1440000
01/11/2009 06:51,   Product1,   1200,   Visa,   Aziz,   Irpin',   Ukraine,   1/11/2009 00:00,   2/20/2009 03:46,   30.25,   50.5166667,   , 1440000
01/02/2009 00:50,   Product1,   1200,   Visa,   Sam,   Tesvikiye,   Turkey,   1/2/2009 00:10,   1/17/2009 01:57,   29.0666667,   40.6166667,   , 1440000
01/03/2009 09:54,   Product1,   1200,   Visa,   Sylvia,   Zekeriyakoy,   Turkey,   12/29/08 10:38,   1/19/2009 07:37,   29.0302778,   41.1980556,   , 1440000
01/08/2009 23:00,   Product1,   1200,   Visa,   Dickson,   Kemerburgaz,   Turkey,   9/16/08 2:07,   2/17/2009 01:29,   28.9127778,   41.1594444,   , 1440000
01/22/2009 02:16,   Product1,   1200,   Visa,   Costanza,   Beykoz,   Turkey,   9/7/08 11:43,   2/18/2009 00:27,   29.0905556,   41.1438889,   , 1440000
01/21/2009 12:38,   Product1,   1200,   Visa,   Novy,   Istanbul,   Turkey,   2/5/07 12:43,   2/21/2009 13:55,   28.9647222,   41.0186111,   , 1440000
01/07/2009 13:19,   Product1,   1200,   Visa,   Darian,   Izmir,   Turkey,   8/26/08 7:33,   2/28/2009 09:54,   27.1502778,   38.4072222,   , 1440000
01/27/2009 18:06,   Product1,   1200,   Visa,   Emily,   Killarney,   The Bahamas,   1/13/2009 18:22,   2/12/2009 19:28,   -77.4166667,   25.05,   , 1440000
01/15/2009 09:00,   Product1,   1200,   Visa,   Cormac,   Freeport City,   The Bahamas,   1/15/2009 08:10,   2/14/2009 20:36,   -78.7,   26.5333333,   , 1440000
01/08/2009 19:29,   Product2,   3600,   Mastercard,   PATRICK,   Ban Khlong Sip,   Thailand,   1/8/2009 00:01,   2/5/2009 21:22,   100.8166667,   13.9166667,   , 12960000
01/24/2009 23:21,   Product1,   1200,   Visa,   elaine,   Phuket,   Thailand,   1/24/2009 22:47,   2/24/2009 01:12,   98.4,   7.8833333,   , 1440000
01/08/2009 01:59,   Product1,   1200,   Mastercard,   SYLVIA,   Vesenaz,   Switzerland,   11/28/07 11:56,   1/8/2009 07:20,   6.2,   46.2333333,   , 1440000
01/07/2009 00:12,   Product2,   3600,   Mastercard,   Deirdre,   Lausanne,   Switzerland,   12/1/08 6:25,   1/12/2009 06:55,   6.6666667,   46.5333333,   , 12960000
01/05/2009 13:52,   Product1,   1200,   Mastercard,   Tammy,   Morges,   Switzerland,   1/5/2009 05:55,   1/12/2009 14:04,   6.5,   46.5166667,   , 1440000
01/18/2009 06:30,   Product1,   1200,   Visa,   Sherri,   Freienbach,   Switzerland,   6/22/08 14:10,   1/18/2009 06:21,   8.75,   47.2,   , 1440000
01/14/2009 05:20,   Product2,   3600,   Visa,   Kristen,   Binningen,   Switzerland,   1/12/2009 13:31,   1/19/2009 13:07,   7.5666667,   47.5333333,   , 12960000
01/05/2009 19:26,   Product1,   1200,   Visa,   katie,   Ruschlikon,   Switzerland,   1/5/2009 19:14,   1/30/2009 01:06,   8.55,   47.3,   , 1440000
01/01/2009 12:25,   Product2,   3600,   Mastercard,   Anne-line,   Zug,   Switzerland,   3/29/05 23:14,   1/31/2009 10:58,   8.5166667,   47.1666667,   , 12960000
01/12/2009 10:05,   Product2,   3600,   Amex,   Pamela,   Bellinzona,   Switzerland,   9/3/07 13:23,   2/2/2009 05:16,   9.0166667,   46.2,   , 12960000
01/05/2009 08:28,   Product1,   1200,   Visa,   isabel,   Ruti,   Switzerland,   1/5/2009 05:08,   2/4/2009 22:59,   8.85,   47.25,   , 1440000
01/25/2009 08:50,   Product1,   1200,   Mastercard,   Shane,   Zurich,   Switzerland,   1/24/2009 12:23,   2/5/2009 11:07,   8.55,   47.3666667,   , 1440000
01/05/2009 07:47,   Product1,   1200,   Amex,   Claire,   Versoix,   Switzerland,   4/18/07 12:55,   2/5/2009 15:15,   6.1666667,   46.2833333,   , 1440000
01/07/2009 13:01,   Product2,   3600,   Visa,   Niki,   Trelex,   Switzerland,   8/5/07 0:43,   2/6/2009 05:02,   6.2,   46.4166667,   , 12960000
01/24/2009 13:54,   Product2,   3600,   Mastercard,   Meredith,   Kloten,   Switzerland,   1/24/2009 12:30,   2/10/2009 13:47,   8.5833333,   47.45,   , 12960000
01/14/2009 12:55,   Product1,   1200,   Visa,   Richard and Comfort,   Regensdorf,   Switzerland,   1/11/2009 10:36,   2/11/2009 01:58,   8.4666667,   47.4333333,   , 1440000
01/27/2009 13:08,   Product1,   1200,   Mastercard,   Melissa,   Geneve,   Switzerland,   5/9/08 8:50,   2/11/2009 02:19,   6.1666667,   46.2,   , 1440000
01/03/2009 13:35,   Product1,   1200,   Mastercard,   Yvette,   Aubonne,   Switzerland,   8/15/08 4:02,   2/12/2009 05:17,   6.4,   46.4833333,   , 1440000
01/13/2009 14:44,   Product2,   3600,   Visa,   george,   Zurich,   Switzerland,   12/14/08 10:19,   2/12/2009 12:08,   8.55,   47.3666667,   , 12960000
01/24/2009 09:30,   Product1,   1200,   Visa,   Nicole,   Neuchatel,   Switzerland,   1/24/2009 05:24,   2/14/2009 13:45,   6.9666667,   47,   , 1440000
01/28/2009 00:22,   Product1,   1200,   Visa,   VERBENA,   Basel,   Switzerland,   9/27/08 0:24,   2/15/2009 03:20,   7.6,   47.5666667,   , 1440000
01/21/2009 23:52,   Product1,   1200,   Visa,   Sarah,   Plan-les-Ouattes,   Switzerland,   11/23/08 4:51,   2/15/2009 11:16,   6.1166667,   46.1666667,   , 1440000
01/29/2009 01:01,   Product1,   1200,   Diners,   Suejean,   Gingins,   Switzerland,   1/20/2009 06:14,   2/16/2009 05:09,   6.1833333,   46.4,   , 1440000
01/27/2009 03:45,   Product2,   3600,   Visa,   minjeong,   Bern,   Switzerland,   1/27/2009 02:39,   2/17/2009 03:44,   7.4666667,   46.9166667,   , 12960000
01/12/2009 23:21,   Product1,   1200,   Mastercard,   Lusell,   Oberwil,   Switzerland,   1/6/2009 02:47,   2/17/2009 22:57,   7.55,   47.5166667,   , 1440000
01/21/2009 11:56,   Product1,   1200,   Visa,   Katrin,   Zumikon,   Switzerland,   3/21/06 13:30,   2/19/2009 07:05,   8.6166667,   47.3333333,   , 1440000
01/30/2009 06:18,   Product2,   3600,   Mastercard,   Louise,   Balgach,   Switzerland,   1/14/06 2:40,   2/19/2009 07:10,   9.6,   47.4166667,   , 12960000
01/21/2009 02:20,   Product2,   3600,   Visa,   Melissa,   Carouge,   Switzerland,   1/16/2009 07:06,   2/20/2009 08:38,   6.1333333,   46.1833333,   , 12960000
01/25/2009 13:50,   Product2,   3600,   Visa,   Scott,   Lausanne,   Switzerland,   1/25/2009 10:09,   2/22/2009 03:33,   6.6666667,   46.5333333,   , 12960000
01/30/2009 01:09,   Product1,   1200,   Mastercard,   Tarja,   Villars,   Switzerland,   11/30/08 4:39,   2/23/2009 03:56,   7.05,   46.3,   , 1440000
01/08/2009 11:14,   Product2,   3600,   Visa,   Liz,   Langnau,   Switzerland,   1/7/2009 10:25,   2/23/2009 07:17,   8.5333333,   47.2833333,   , 12960000
01/30/2009 14:36,   Product1,   1200,   Visa,   danielle,   Geneve,   Switzerland,   1/30/2009 13:50,   2/24/2009 03:15,   6.1666667,   46.2,   , 1440000
01/26/2009 06:37,   Product1,   1200,   Visa,   manuela,   Massagno,   Switzerland,   6/4/08 11:55,   2/24/2009 05:30,   8.95,   46.0166667,   , 1440000
01/08/2009 02:49,   Product2,   3600,   Mastercard,   Caroline,   Begnins,   Switzerland,   1/7/2009 04:14,   2/25/2009 01:37,   6.25,   46.4333333,   , 12960000
01/16/2009 05:12,   Product2,   3600,   Visa,   Karen,   Berikon,   Switzerland,   10/19/07 12:31,   2/25/2009 05:12,   8.3833333,   47.35,   , 12960000
01/23/2009 05:52,   Product1,   1200,   Amex,   Tary,   Zug,   Switzerland,   1/23/2009 01:22,   2/25/2009 09:40,   8.5166667,   47.1666667,   , 1440000
01/13/2009 09:26,   Product1,   1200,   Visa,   Kerry,   Anieres,   Switzerland,   1/24/06 13:15,   2/25/2009 14:05,   6.2166667,   46.2833333,   , 1440000
01/26/2009 13:41,   Product1,   1200,   Mastercard,   Lesleigh,   Baden,   Switzerland,   10/23/05 9:23,   3/1/2009 03:11,   8.3,   47.4666667,   , 1440000
01/05/2009 00:31,   Product1,   1200,   Mastercard,   Bonnie,   Saltsjobaden,   Sweden,   1/4/2009 23:45,   1/12/2009 00:37,   18.3,   59.2833333,   , 1440000
01/03/2009 06:41,   Product2,   3600,   Visa,   ayelet,   Malmo,   Sweden,   8/7/08 9:24,   1/22/2009 11:24,   13,   55.6,   , 12960000
01/25/2009 18:21,   Product1,   1200,   Visa,   Marion,   Umea,   Sweden,   1/25/2009 16:35,   1/28/2009 10:19,   20.25,   63.8333333,   , 1440000
01/28/2009 01:38,   Product1,   1200,   Mastercard,   Kate,   Stockholm,   Sweden,   4/16/07 12:58,   1/30/2009 09:18,   18.05,   59.3333333,   , 1440000
01/12/2009 08:13,   Product1,   1200,   Amex,   mary,   Nacka,   Sweden,   3/8/06 4:32,   2/2/2009 06:01,   18.1666667,   59.3,   , 1440000
01/12/2009 12:22,   Product1,   1200,   Mastercard,   JP,   Tierp,   Sweden,   1/6/2009 11:34,   2/8/2009 11:15,   17.5,   60.3333333,   , 1440000
01/27/2009 03:55,   Product1,   1200,   Amex,   R,   Danderyd,   Sweden,   9/13/06 10:09,   2/14/2009 10:37,   18.0166667,   59.4166667,   , 1440000
01/12/2009 12:04,   Product1,   1200,   Visa,   Ed,   Nacka,   Sweden,   12/5/07 12:48,   2/14/2009 12:32,   18.1666667,   59.3,   , 1440000
01/19/2009 13:15,   Product1,   1200,   Visa,   Esther,   Stocksund,   Sweden,   5/29/07 1:32,   2/15/2009 11:39,   18.0666667,   59.3833333,   , 1440000
01/31/2009 11:03,   Product1,   1200,   Visa,   Diane,   Djurgarden,   Sweden,   1/25/2009 03:48,   2/16/2009 12:08,   18.1166667,   59.3166667,   , 1440000
01/23/2009 09:09,   Product2,   3600,   Amex,   Olympe,   Lidingo,   Sweden,   1/18/06 11:49,   2/18/2009 08:45,   18.1333333,   59.3666667,   , 12960000
01/20/2009 14:48,   Product2,   3600,   Visa,   Michael,   Norrkoping,   Sweden,   12/21/08 11:49,   2/19/2009 05:22,   16.1833333,   58.6,   , 12960000
01/31/2009 04:50,   Product1,   1200,   Mastercard,   Detlev,   Taby,   Sweden,   1/12/2009 01:03,   2/26/2009 13:12,   18.05,   59.5,   , 1440000
01/12/2009 07:28,   Product1,   1200,   Amex,   Megan,   La Alberca,   Spain,   12/10/08 16:41,   1/14/2009 13:44,   -1.1333333,   37.9333333,   , 1440000
01/13/2009 14:05,   Product1,   1200,   Amex,   Christof and Heidi,   Barcelona,   Spain,   1/9/2009 07:54,   1/28/2009 07:45,   2.1833333,   41.3833333,   , 1440000
01/27/2009 09:01,   Product1,   1200,   Visa,   Jan,   Barcelona,   Spain,   5/29/08 12:23,   2/3/2009 00:59,   2.1833333,   41.3833333,   , 1440000
